united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/0dbef6cb81a140a3.xml	It is well established that the proponent of a privilege bears the burden of demonstrating facts sufficient to establish the privilege's applicability.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/0dfe862308b6db2e.xml	It is well settled that habeas corpus challenges the place as well as the fact of confinement, [fn2] even if the challenged place is a particular hospital ward, [fn3] and Page 621 specifically if the particular ward is the John Howard Pavilion.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/0e4508b06a7c789c.xml	It is well established that a sentencing judge may take into account facts introduced at trial relating to other charges, even ones of which the defendant has been acquitted.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/0e8b4b5497ab9c24.xml	It is well-settled, moreover, that an agency retains substantial discretion to develop new rules through adjudicatory proceedings.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/0f96a8d2b51e9ffc.xml	It is well established that in evaluating the meaning of an allegedly defamatory statement its words are to be construed in their context and not in isolation.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/10177a42e0721c39.xml	It is well-settled, however, that only one petitioner need have standing to maintain this action.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/10ecb2b3ce12c9b2.xml	It is well settled that the court will not "flys-peck" an agency's environmental analysis, looking for any deficiency no matter how minor.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/10f9e5598843c6e5.xml	It is well established that, where one of two innocent parties must bear a loss, such loss is imposed upon the one whose conduct made the loss possible.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/11669c3ff1697b0e.xml	It is well established that a party must challenge voter eligibility prior to the actual casting of ballots.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/12ece8c5e193b0c1.xml	It is well established by our decisions that a divorce decree which awards permanent custody of a child to one of the parties is res judicata as to the question of custody at that time.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1379b08b3e599527.xml	It is well settled that an article taken from the person of an individual on the occasion of an illegal arrest is not admissible in evidence against him although it is relevant and entirely trustworthy as an item of proof.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/13fddaf0fe80241a.xml	It is well established that a Government official cannot wrongfully hold property of a citizen by merely claiming to be acting for his sovereign; that claim, we iterate, is subject to judicial examination and judicial determination.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1452ee5ba7a426a8.xml	It is well established that "[c]ontributory negligence may consist not only in a failure to discover or appreciate a risk which would be apparent to a reasonable man, * * * but also in an intentional exposure to a danger of which the plaintiff is aware."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/16164ff677e58c16.xml	It is well-settled doctrine that when a matter presented on appeal ceases to embody a case or controversy, it is "the duty of the [fn34] to dismiss the appeal and vacate the judgment appealed from.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1716facc9afcb7c6.xml	It is well established, however, See Lesar v. Department of Justice, 204 U.S.App.D.C.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/18cbfa4f908c0882.xml	It is well established that a pragmatic approach is the proper course to follow in cases of this nature.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/18f7c99815e1d191.xml	It is well established, for example, that a sentence is invalid if it is based upon "improper or inaccurate information."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/19232fec5b976d75.xml	It is well settled that the findings of fact and conclusions of law are not necessary unless an appeal is taken.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/19537824b1b0199b.xml	It is well established that a special law supersedes a general law.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/195441ffdeeaa352.xml	It is well established that the privilege may be claimed whenever there is a danger of criminal prosecution.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/196ca48553f2a299.xml	It is well-established law in this jurisdiction that exercise of the general authority to certify cases to courts of local jurisdiction rests in the sound discretion of the District Court.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/198d5552586c2248.xml	It is well-settled that in such cases it is not for the judiciary to "substitute its own construction of a statutory provision for a reasonable interpretation made by the administrator of an agency."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1a8fd0a90694471f.xml	It is now well established that the statutory requirement that the stolen property belonging to the government merely furnishes the basis for federal jurisdiction and that defendant's knowledge of this jurisdictional fact is irrelevant.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1ac24c1d6ec4096d.xml	It is well established that judicial immunity "extends to other officers of government whose duties are related to the judicial process."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1ac89c438d743de6.xml	It is well established that content-netural "structural" regulation of the radio and television broadcast spectrum, "that is, [that] involving the `where' and `when' of broadcasting," Ruggiero v. FCC, 317 F.3d 239 , 243 (D.C.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1b74740107df15b8.xml	It is well established that an agency's interpretation of the intended effect of its own orders is controlling unless clearly erroneous.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1b74740107df15b8.xml	It is well settled that the acquisition of a railroad, even an active line, by a non-carrier, including a newly-formed entity organized for the purpose of providing interstate common carrier service, is governed by the requirements of 49 U.S.C.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1bd5a1ec1823cba9.xml	It is well settled that voluntary cessation of a challenged practice does not in and of itself See W.T.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1c02df077794e79e.xml	It is well-settled that "the courts play only a limited role when asked to review the decision of an arbitrator."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1c3df72db1de6feb.xml	It is well established that when knowledge of an expert is unnecessary to a jury's assessment of the salient factual issues, expert testimony will normally be excluded.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1ca1b8c70f72ab65.xml	It is well established that a government official may not bind the United States by Page 308 entering into a contract to perform unauthorized acts.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1ce1d78f9b471851.xml	It is well-established that statements on the floor by the committee member in charge of a bill "are regarded as being in the nature of supplemental committee reports and are accorded the same weight as formal committee reports."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1d70d2265bc71604.xml	It is well established that the latter are trials de novo, and the congressional directive of equal procedures thus requires the former to also be trials de novo.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1e060df4dd33a162.xml	It is well-established that the APA's "strong presumption of reviewability" can be rebutted only by evidence demonstrating a "clear and convincing legislative intent to negate review."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/1e399c8d910e5a6d.xml	It is well settled under Virginia law that criminal conviction establishes, without the necessity of other proof, the existence of the element of probable cause to arrest and prosecute, which is a complete defense to actions for malicious prosecution, false arrest, and defamation.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/22c8f326b4a5c871.xml	It is well settled that this statute does not by itself waive sovereign immunity.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/24621f14819312a9.xml	It is well established that appellate courts should avoid the consideration of defenses never raised in the trial court, [fn10] for any such decision would be without the benefits of a developed factual record.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/24ec3d6eb139b5a0.xml	It is well established that "Indian tribes are `distinct, independent political communities, retaining their original natural rights' in matters of local self-government."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2526342e100dad3b.xml	It is well settled that the question before the court in a conditional release proceeding is the patient's present condition.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/252838592b7d3002.xml	It is well established that [I]n criminal cases the defendant is entitled to have presented instructions relating to a theory of defense for which there is any foundation in the evidence, even though the evidence may be weak, insufficient, inconsistent, or of doubtful credibility."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/29ac45c8daa46cb2.xml	It is well established that the narrow function of Rule 35 is, as its wording makes clear, to permit correction of an illegal sentence, not to provide re-examination of other proceedings prior to imposition of sentence.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/29c4d08d181aa250.xml	It is a well-established rule that "a conspiracy prosecution may be brought in any district in which some overt act in furtherance of the conspiracy was committed by any of the co-conspirators," United States v. Rosenberg, 888 F.2d 1406 , 1415 (D.C.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2a3243a2293f0413.xml	It is well-settled, however, that the provisions of the manual are directory rather than mandatory, are not codified regulations, and clearly do not have the force and effect of law.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2a9679ca3dd8c777.xml	It has been so well-established in our law so as not — until today — even seriously to be questioned that practices concerning internal agency matters (such as the conduct and duties of employees) may lawfully develop as a matter of department custom and "need not be promulgated in any set form, nor in writing."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2c042a555236664b.xml	It is well settled that the jury is not entitled to draw any inferences from the decision of a witness to exercise his constitutional privilege whether those inferences be favorable to the prosecution or the defense.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2c8944c992973e09.xml	It is well established that "coincidence of the two separate violations during the same organizing campaign" does not meet the test of Fant Milling.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2d075b3c370d3dc3.xml	It is well settled that the fact-finding function is within the exclusive province of the administrative agency.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2df480e7d96ec55d.xml	It is well settled that if there is "some rational connection between the fact proved and the ultimate fact presumed," the legislature may authorize the use of a presumption in a criminal case.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2eb2738a6fbd340c.xml	It is well settled that provisions in the trust instrument that render the trustee's determination of a beneficiary's entitlement conclusive are enforceable, subject to certain limits grounded principally in the terra firma of good faith.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2ed774259a382b28.xml	It is well-established, however, that an agency may proceed in precisely this way; the FAA flies by the book when it develops and applies a policy in an adjudicatory proceeding and announces that it will also apply the policy prospectively.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2f8969b6198beb3e.xml	It is well settled that a pension granted by the Government confers no right which cannot be revised, modified or recalled by subsequent legislation.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2fe0905f6a7c0e06.xml	It is well established that the courts will not interfere with the management of the executive branch of the Government.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/2ff309ff34930838.xml	It is well established that the physician must seek and secure his patient's consent before commencing an operation or other course of treatment.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3004f4373eba848c.xml	It is well settled that "the right of employees to self-organize and bargain collectively .
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3049a7c35640bb6e.xml	It is well established that "claims covered by the release and not reserved, no matter how meritorious, cannot be judicially entertained unless the release itself is found to be defective. "
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/30f7a7d6972d50d9.xml	It is well established in this jurisdiction that the jury's only function is to assess guilt or innocence on the basis of their independent view of the evidence.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/31561db63c16dddc.xml	It is now well-settled that in such a circumstance a plaintiff must exhaust administrative remedies — in order to give the Department's top level of appeal an opportunity to place an official imprimatur on the Department's interpretation of its regulations before it is reviewed by a federal court.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/31ce1cbcb8f338be.xml	It is well established that Congress may use its Spending Clause powers to advance policies that lie beyond the reach of its constitutional authority to legislate directly.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/326a4702164c6dff.xml	It is well settled that an agency may alter or reverse its position if the change is supported by a reasoned explanation.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3374b07ab3feb27a.xml	It is well established that when a criminal defendant objects to the declaration of a mistrial, retrial may nevertheless be declared on the ground of manifest necessity, or if the ends of public justice would otherwise be defeated.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/33c97986a58b6452.xml	It is well settled that a specific statute will not ordinarily be deemed superseded, amended or repealed by a later enactment of a general character.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3413591fd4b32d52.xml	It is well established that the Federal Power Commission has no authority to order reparations and can only set rates for the future.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/346a75fe7366b654.xml	It is well settled in this jurisdiction that in a proceeding of this kind, the court does not have the power to set aside the verdict of a jury in the absence of "plain errors of law, misconduct, or grave error of fact indicating plain partiality or corruption."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/35007de01eee5db7.xml	It is well settled that section 554 applies only in cases of adjudication, and not to rulemaking proceedings.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3507ac10215b5c68.xml	It is well settled with respect to the federal provision that conspiracy to defraud encompasses both schemes to cheat the government out of money and schemes to obstruct lawful governmental functions.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3540252deb109173.xml	It is well-settled that an agency is not bound to adhere strictly to the doctrine of stare decisis, but rather may modify or overturn prior norms or practices in line with evolving perceptions of the public interest, provided the agency recognizes the departure and justifies the new position by reasoned explanation.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/35653cacb4b30893.xml	It is too well settled to admit of doubt that the final approval of a sale under deed of trust constitutes a final order of the court.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/35bb48cf832642e5.xml	It is well settled that an individual's furtive movements may be grounds for reasonable suspicion and fear, justifying a Terry stop and search.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/35fa2ef730b1ff88.xml	It is a well-established rule that "cases in which jurisdiction is assumed sub silentio are not binding authority for the proposition that jurisdiction exists."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/367a49526ca21171.xml	It is well settled that the court was without authority to render judgment for payments of future installments on the contract of insurance."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/37c1556170a2f3cc.xml	It is well established that summary judgment is appropriate where, viewing the facts in the light most favorable to the non-moving party, no genuine issue of material fact remains.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/385443e57a113f97.xml	It is well established that clear error can occur if a district court fails to credit otherwise reliable evidence on the basis of insignificant gaps therein.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/38885f76950e8b79.xml	It is well established that an "agency's predictive judgments about areas that are within the agency's field of discretion and expertise are entitled to particularly deferential review, as long as they are reasonable."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/388c0065f577536a.xml	It is well settled that fair criticism or comment on matters of public interest is not actionable in the absence of "malice," i.e., bad faith or a bad motive.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/38984743816310eb.xml	It is well settled that Page 127 "[c]onclusory allegations unsupported by factual data will not create a triable issue of fact."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/39dbff1dd3280df2.xml	It is well settled that our review cannot be based on post hoc rationalizations by counsel.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3aac7273e6a26c0d.xml	It is a well-established principle of interpretation that courts are "not bound by a prior exercise of jurisdiction in a case where it was not questioned and it was passed sub silentio."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3b8f6572475ef62a.xml	It is too well settled to require the citation of authority that a suit to compel an officer of the United States to perform a ministerial duty is not a suit against the United States requiring their consent to be sued.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3b8f6572475ef62a.xml	It is so well settled as not to require the citation of more than general authority that "the maxims, that `every right has a remedy,' and that `where the law does not give redress equity will afford relief,' however just in theory, are subordinate to positive institutions, and cannot be applied either to subvert established rules of law, or to give the courts a jurisdiction hitherto unknown."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3caaa8778970cb81.xml	It is a well-established proposition that, where one spouse goes to a state other than that of the matrimonial domicile, and there obtains a divorce without actual service of notice upon the other, by virtue of a residence simulated for that purpose only, and not in good faith, the decree is not binding upon the courts of other states.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3ddd2f77b30f2def.xml	It is well-settled, of course, that the essential elements of a valid comparative choice are that the bases for the agency's final conclusion be clearly stated; that the findings be sufficient rationally to support the conclusion reached; that the findings Greater Boston Television Corp.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3eb24ff431b0d0bd.xml	It is well established that the court's ripeness inquiry is twofold, requiring us "to evaluate both the fitness of the issues for judicial decision and the hardship to the parties of withholding court consideration."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3f4922dbbc3c6ac2.xml	It is well settled, however, that the corporate entity may be disregarded when failure to do so would enable the corporate device to be used to circumvent a statute.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/3fa8e6df00917a3b.xml	It is well established that the defendant is not liable where the harm results from an outside force, the risk of which is not increased by the defendant's conduct.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/400c3f405962dd66.xml	It is well settled in the District of Columbia that a tax payment voluntarily made cannot be recovered.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/401927fc5b53bb03.xml	It is well established, however, that a meaning not conveyed by the literal language may be given in order to carry out the legislative intention, if the words used will bear such meaning.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/40209a163cd9e1ad.xml	It is well settled that "regulations cannot be construed to mean what an agency intended but did not adequately express."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/410de453a8463c49.xml	It is well established that civil rights statutes should be read expansively in order to fulfill their purpose.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/41fd1df5bf64cd56.xml	It is well settled that "membership" as used in section 8(a)(3) refers not only to the employee's basic decisions as to whether to join or remain in a union, but also to his decisions as to the level of his participation in the union and in union activities.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/427590c0ef864378.xml	It is well established that some evidence, while bearing some logical relevance to the case, may in the discretion of the judge nevertheless be excluded where its probative value is substantially outweighed by the danger of unfair prejudice, confusion or delay.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4502af40b29753a8.xml	It is well-established, though, that the question of finality is a pragmatic one.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/456df5407b6a0fe0.xml	It is well settled that the exclusive use to such a name, either as a trade-mark or trade-name, is not entitled to legal protection.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4585ee7075e24548.xml	It is well settled that an exclusive agent to sell is not entitled to a commission on a sale made by the owner unaided, [fn15] in the absence of an agreement to the contrary.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/46008149618830cd.xml	It is well established, however, that the existence of a judicial review provision covering certain actions under a statute does not preclude judicial review of other actions under the same statute.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/46736a71f4c304a4.xml	It is well settled that an invitor owes his invitee the duty of furnishing him with reasonably safe premises or appliances and will be held liable for injuries caused by a negligent failure to perform the duty.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/47a062216673ad0b.xml	It is well-established that the choice between rulemaking and case-by-case adjudication "lies primarily in the informed discretion of the administrative agency."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4872a2f854941da6.xml	It is well settled that an arrest without probable cause violates the fourth amendment.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/48bb1ad480ff173e.xml	It is well settled that "[d]ivergence from agency precedent demands an explanation."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4a0d3cdb84f49f2d.xml	It is well established that the movant in a collateral attack upon a judgment, especially one affirmed upon appeal, undertakes a severe burden.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4b9de97757df288c.xml	It is well established that considerable deference is owed an agency's interpretation of the statute it administers.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4be3d8e702311b8d.xml	It is well established that we treat the District of Columbia as a state for purposes of the Erie Doctrine, Erie R. Co. v. Tompkins, 304 U.S. 64 , 58 S.Ct.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4c4e662787d42759.xml	It is well established that Congress may modify the usually strict standards for equitable relief in providing for injunctions in aid of important federal policies.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4cee109ba64d4038.xml	It is well established that, under NEPA, the agency in charge of a proposed federal action is authorized to make the threshold determination of whether an EIS is required.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4de3135fc940160f.xml	It is well settled that aliens seeking admission to the United States cannot demand that their application for entry be determined in a particular manner or by use of a particular type of For those aliens, the procedure fixed by Congress is deemed to be due process of law.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/4de3135fc940160f.xml	It is well settled that aliens seeking admission to the United States cannot demand that their application for entry be determined in a particular manner or by use of a particular type of proceedings.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5098a8da466ceb81.xml	It is well-established that an agency's interpretation of its own statute is entitled to great deference and "should be followed unless there are compelling indications that it is wrong."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/50a5c7fa3cdc036c.xml	It is well established, of course, that "[s]imple fairness to those who are engaged in the tasks of administration, and to litigants, requires as a general rule that courts should not topple over administrative decisions unless the administrative body not only has erred but has erred against objection made at the time appropriate under its practice."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/50b6c380acfd28c5.xml	It is well established that on a motion for summary judgment the opposing party must be accorded the benefit of all reasonable doubts when inferences must be drawn from the undisputed facts.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5181ef8e8c9899f8.xml	It is well settled that a court may employ injunctive remedies to protect the integrity of the courts.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5282d8cc4b9104b5.xml	It is a well-established rule, adopted inferentially by this court [Conger v. Baltimore Ohio R.R., 1908, 31 App.D.C.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/52c382fe1d756ae5.xml	It is well-established that sovereign immunity does not bar suits for specific relief against government officials where the challenged actions of the officials are alleged to be unconstitutional or beyond statutory authority.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/53825cea250e7397.xml	It is well settled that if one who has an interest in a common fund brings a successful suit to preserve, protect or increase that fund, or if he creates or brings into court a fund in which others may share with him, he is entitled to an allowance of counsel fees to be paid out of the fund.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/55a7370393ba75bc.xml	It is well established that the words "domicile" and "residence" are not synonymous and have distinct legal meanings.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/567827e3408a046a.xml	It is well settled that preliminary relief is within the sound discretion of the trial court, and that an appellate court will not reverse such a grant of relief unless the district court lacked jurisdiction over the controversy, or abused its discretion, or based its grant on an error of law.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/57163a7d1ac4d6d8.xml	It is well settled, however, that the Secretary's decisions interpreting the Medicare Act are entitled to "great deference."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/57163a7d1ac4d6d8.xml	It is well established that courts "may not set aside the agency's interpretation merely because another interpretation was possible and seems better, so long as the agency's interpretation is within the range of reasonable meanings that the words of the regulation admit."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/57314509671fd53b.xml	It is well settled that causing or attempting to cause an employer to discharge an employee for breach of any union membership requirements other than failure to pay the financial core obligations of uniform initiation fees and dues violates the Act, specifically sections 8(b)(2) [fn1] and 8(b)(1)(A).
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/574bbbef70bc65a5.xml	It is well-settled that section 7114 creates a duty to provide information that would enable the Union to process a grievance or to determine whether or not to file a grievance.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/58d0d021434081cd.xml	It is well established that only newly-adduced evidence that was unavailable during the representation proceeding, or a special circumstance, entitles a party to a new hearing during a related unfair labor practice case.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/58fc4f8b600caa8d.xml	It is well settled "that jeopardy does not attach until a defendant is put to trial before the trier of facts;" [fn35] in a bench trial, that point is reached as soon as the judge begins to hear evidence.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5a1b8c3c7bbfdc59.xml	It is well settled that a union may lawfully waive statutory rights of represented employees in a collective bargaining agreement.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5a241c52b2ebf037.xml	It is now well settled that knowledge of the difference between right and wrong, though relevant to the issue, is not the ultimate test of criminal responsibility in this jurisdiction.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5a8f8ba7d333454c.xml	It is well established that when gaps in the contract's coverage occur, as they inevitably will, they are "to be filled in by reference to the practices of the particular industry and of the various shops covered by the agreement."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5aec1659f8ed5bee.xml	It is well settled that "a decree for child support is res judicata only as long as the circumstances remain the same as when the decree was rendered."
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5b390c460f21ac35.xml	It is well settled in this jurisdiction that a spouse who seeks to justify his or her desertion by establishing a constructive desertion on the part of the other spouse must do so by proving acts of cruelty sufficient to support a limited divorce.
united_states_court_of_appeals_for_the_district_of_columbia_circuit/documents/5b88da585d8c2d7e.xml	It is well settled that the determination of an issue of law should not be accorded preclusive effect if such effect would result in "inequitable administration of the law."
